数据范围,剧本ID,剧本名称,剧目类别,核心关系,核心主题,核心主题序号,次要主题集合,主题组合ID,主题组合,主题组合显示,主题数量,主题序号集合,x起点序号,x终点序号,网络密度,度中心化,内容量权重,主题证据词集合,主题_忠义家国,主题_政治权力,主题_婚恋姻缘,主题_家庭亲情,主题_公案冤狱,主题_除暴侠义,主题_战争武略,主题_恩怨报偿,主题_善恶转化,主题_礼教品格,主题_宗教祥瑞,主题_文人世情
全量,02005010,九莲灯,神怪戏,婚恋关系,宗教祥瑞,11,公案冤狱,T0511,公案冤狱|宗教祥瑞,公案冤狱 + 宗教祥瑞,2,5|11,5,11,0,0,36.41,婚恋姻缘:小姐、洞房、妻、关系先验:婚恋关系、婚姻|公案冤狱:审问、入狱、狱、判、审|宗教祥瑞:莲灯、仙、神、鬼、庙,0,0,0,0,1,0,0,0,0,0,1,0
全量,02005011,九莲灯,神怪戏,婚恋关系,宗教祥瑞,11,公案冤狱,T0511,公案冤狱|宗教祥瑞,公案冤狱 + 宗教祥瑞,2,5|11,5,11,0,0,35.1,婚恋姻缘:小姐、洞房、妻、夫妻、关系先验:婚恋关系|公案冤狱:审问、入狱、狱、审、判|宗教祥瑞:莲灯、仙、神、庙、天官,0,0,0,0,1,0,0,0,0,0,1,0
全量,02005012,九莲灯,历史戏,婚恋关系,宗教祥瑞,11,公案冤狱,T0511,公案冤狱|宗教祥瑞,公案冤狱 + 宗教祥瑞,2,5|11,5,11,0,0,42.1,婚恋姻缘:小姐、洞房、妻、关系先验:婚恋关系、郎|公案冤狱:审问、入狱、狱、审、状|宗教祥瑞:莲灯、仙、神、庙、类别先验:神怪戏,0,0,0,0,1,0,0,0,0,0,1,0
全量,02005013,九莲灯,家庭戏,婚恋关系,宗教祥瑞,11,公案冤狱,T0511,公案冤狱|宗教祥瑞,公案冤狱 + 宗教祥瑞,2,5|11,5,11,0,0,32.13,婚恋姻缘:小姐、洞房、妻、成亲、夫妻|公案冤狱:审问、入狱、狱、审、判|宗教祥瑞:莲灯、仙、神、庙、类别先验:神怪戏,0,0,0,0,1,0,0,0,0,0,1,0
全量,02005014,九莲灯,家庭戏,婚恋关系,宗教祥瑞,11,公案冤狱,T0511,公案冤狱|宗教祥瑞,公案冤狱 + 宗教祥瑞,2,5|11,5,11,0,0,33.3,婚恋姻缘:小姐、洞房、妻、夫人、关系先验:婚恋关系|公案冤狱:审问、入狱、狱、审、判|宗教祥瑞:莲灯、仙、神、庙、天官,0,0,0,0,1,0,0,0,0,0,1,0
全量,02005015,九莲灯,家庭戏,婚恋关系,宗教祥瑞,11,公案冤狱,T0511,公案冤狱|宗教祥瑞,公案冤狱 + 宗教祥瑞,2,5|11,5,11,0,0,35.96,婚恋姻缘:小姐、洞房、妻、姻缘、夫妻|公案冤狱:审问、入狱、狱、审、判|宗教祥瑞:莲灯、仙、神、庙、类别先验:神怪戏,0,0,0,0,1,0,0,0,0,0,1,0
全量,02005025,三家店,历史戏,冲突关系,除暴侠义,6,战争武略,T0607,除暴侠义|战争武略,除暴侠义 + 战争武略,2,6|7,6,7,1.0,0.0,26.03,除暴侠义:豪杰、寨、关系先验:同盟关系、山寨、关系先验:冲突关系|战争武略:关、阵、军、类别先验:历史戏、将,0,0,0,0,0,1,1,0,0,0,0,0
全量,02005026,观阵,历史戏,冲突关系,战争武略,7,家庭亲情,T0407,家庭亲情|战争武略,家庭亲情 + 战争武略,2,4|7,4,7,0.8,0.333333,22.72,家庭亲情:兄弟、亲、关系先验:亲属关系、骨肉、娘亲|战争武略:阵、城、类别先验:历史戏、关系先验:冲突关系、将,0,0,0,1,0,0,1,0,0,0,0,0
全量,02005028,报信,公案戏,权力关系,战争武略,7,政治权力|恩怨报偿,T020708,政治权力|战争武略|恩怨报偿,政治权力 + 战争武略 + 恩怨报偿,3,2|7|8,2,8,0.8,0.333333,22.13,政治权力:王、官、关系先验:权力关系、类别先验:历史戏|战争武略:关、将、将军、类别先验:历史戏、计|恩怨报偿:报、关系先验:冲突关系、关系先验:亲属关系、恩,0,1,0,0,0,0,1,1,0,0,0,0
全量,02005029,倒铜旗,历史戏,冲突关系,战争武略,7,政治权力,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,1.0,0,28.16,战争武略:大战、关、阵、将、战,0,1,0,0,0,0,1,0,0,0,0,0
全量,02005031,四平山,神怪戏,权力关系,战争武略,7,政治权力|恩怨报偿,T020708,政治权力|战争武略|恩怨报偿,政治权力 + 战争武略 + 恩怨报偿,3,2|7|8,2,8,0.277778,0.285714,39.06,政治权力:丞相、帝、王、圣旨、关系先验:权力关系|战争武略:军师、将军、军、战、将|恩怨报偿:恩、复仇、报恩、酬恩、关系先验:冲突关系,0,1,0,0,0,0,1,1,0,0,0,0
全量,02005032,晋阳宫,历史戏,权力关系,政治权力,2,战争武略|文人世情,T020712,政治权力|战争武略|文人世情,政治权力 + 战争武略 + 文人世情,3,2|7|12,2,12,0.928571,0.095238,35.1,政治权力:帝、宫、圣旨、王、丞相|家庭亲情:子、父子、父、关系先验:亲属关系、儿|战争武略:将军、将、计、类别先验:历史戏、军|文人世情:文、花园、才、园、士,0,1,0,0,0,0,1,0,0,0,0,1
全量,02005033,晋阳宫,历史戏,权力关系,战争武略,7,政治权力|除暴侠义,T020607,政治权力|除暴侠义|战争武略,政治权力 + 除暴侠义 + 战争武略,3,2|6|7,2,7,1.0,0.0,26.63,政治权力:宫、帝、登基、皇帝、关系先验:权力关系|除暴侠义:盗贼、盗、英雄、虎|战争武略:兵马、兵、计、类别先验:历史戏、将,0,1,0,0,0,1,1,0,0,0,0,0
全量,02005034,千金闸,神怪戏,冲突关系,战争武略,7,政治权力|除暴侠义|文人世情,T02060712,政治权力|除暴侠义|战争武略|文人世情,政治权力 + 除暴侠义 + 战争武略 + 文人世情,4,2|6|7|12,2,12,0.8,0.333333,33.9,政治权力:朝廷、王、朝、官、关系先验:权力关系|除暴侠义:英雄、豪杰、虎、关系先验:冲突关系、寨|战争武略:出兵、将、兵、关、计|文人世情:状元、才、灯、文、士,0,1,0,0,0,1,1,0,0,0,0,1
全量,02006002,千秋岭,历史戏,冲突关系,善恶转化,9,战争武略,T0709,战争武略|善恶转化,战争武略 + 善恶转化,2,7|9,7,9,1.0,0.0,30.68,战争武略:战、兵、将、大战、出兵|善恶转化:投降、降、投、归顺、归降,0,0,0,0,0,0,1,0,1,0,0,0
全量,02006004,锁五龙,历史戏,同盟关系,战争武略,7,忠义家国|家庭亲情|恩怨报偿,T01040708,忠义家国|家庭亲情|战争武略|恩怨报偿,忠义家国 + 家庭亲情 + 战争武略 + 恩怨报偿,4,1|4|7|8,1,8,0.406593,0.692308,33.82,忠义家国:报国、义、社稷、忠、类别先验:历史戏|家庭亲情:兄弟、亲、关系先验:亲属关系、子、儿|战争武略:将、将军、兵、阵、军师|恩怨报偿:冤仇、仇、恨、报、报仇,1,0,0,1,0,0,1,1,0,0,0,0
全量,02006008,秦王吊孝,神怪戏,权力关系,礼教品格,10,政治权力|战争武略,T020710,政治权力|战争武略|礼教品格,政治权力 + 战争武略 + 礼教品格,3,2|7|10,2,10,0.821429,0.238095,24.64,政治权力:王、关系先验:权力关系、类别先验:历史戏、臣、关系先验:同盟关系|家庭亲情:子、儿、关系先验:亲属关系、母亲、骨肉|战争武略:战、将、类别先验:历史戏、战争、关系先验:同盟关系|礼教品格:孝、节、尽孝、关系先验:亲属关系、礼,0,1,0,0,0,0,1,0,0,1,0,0
全量,02006009,御果园,历史戏,权力关系,战争武略,7,政治权力|文人世情,T020712,政治权力|战争武略|文人世情,政治权力 + 战争武略 + 文人世情,3,2|7|12,2,12,0.928571,0.095238,32.08,政治权力:王、关系先验:权力关系、类别先验:历史戏、臣、金殿|战争武略:兵、城、将、征战、类别先验:历史戏|文人世情:园、花园、才、文、楼,0,1,0,0,0,0,1,0,0,0,0,1
全量,02006021,药王卷,神怪戏,权力关系,政治权力,2,战争武略,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,0.6,0.25,31.87,政治权力:王、官、金殿、关系先验:权力关系、天子|战争武略:将军、类别先验:历史戏、将、军、军师,0,1,0,0,0,0,1,0,0,0,0,0
全量,02006025,安天会,神怪戏,冲突关系,宗教祥瑞,11,善恶转化,T0911,善恶转化|宗教祥瑞,善恶转化 + 宗教祥瑞,2,9|11,9,11,0.666667,0.666667,20.79,战争武略:将、兵、战、关系先验:冲突关系、关系先验:权力关系|宗教祥瑞:安天会、妖、神、类别先验:神怪戏、雷,0,0,0,0,0,0,0,0,1,0,1,0
全量,02006026,观音院,神怪戏,权力关系,宗教祥瑞,11,善恶转化,T0911,善恶转化|宗教祥瑞,善恶转化 + 宗教祥瑞,2,9|11,9,11,1.0,0,22.97,宗教祥瑞:观音、神、类别先验:神怪戏、梦、鬼,0,0,0,0,0,0,0,0,1,0,1,0
全量,02006027,黑风山,神怪戏,权力关系,善恶转化,9,战争武略|宗教祥瑞,T070911,战争武略|善恶转化|宗教祥瑞,战争武略 + 善恶转化 + 宗教祥瑞,3,7|9|11,7,11,0.0,0,20.78,战争武略:将、类别先验:历史戏、计、关系先验:同盟关系、关系先验:权力关系|善恶转化:悟、恶、善|宗教祥瑞:妖、观音、佛、梦、神,0,0,0,0,0,0,1,0,1,0,1,0
全量,02006031,五庄观,神怪戏,亲属关系,善恶转化,9,家庭亲情|宗教祥瑞,T040911,家庭亲情|善恶转化|宗教祥瑞,家庭亲情 + 善恶转化 + 宗教祥瑞,3,4|9|11,4,11,0,0,25.27,家庭亲情:子、类别先验:家庭戏、父、关系先验:亲属关系、兄弟|善恶转化:悟、归、悔、恶,0,0,0,1,0,0,0,0,1,0,1,0
全量,02006032,五庄观,神怪戏,亲属关系,善恶转化,9,公案冤狱|战争武略|宗教祥瑞,T05070911,公案冤狱|战争武略|善恶转化|宗教祥瑞,公案冤狱 + 战争武略 + 善恶转化 + 宗教祥瑞,4,5|7|9|11,5,11,0,0,26.51,公案冤狱:监牢、案|战争武略:将、关、类别先验:历史戏、计|善恶转化:悟、归、恶、善、降|宗教祥瑞:观音、神、仙、寿、佛,0,0,0,0,1,0,1,0,1,0,1,0
全量,02006033,闻仁驱邪,神怪戏,亲属关系,宗教祥瑞,11,善恶转化,T0911,善恶转化|宗教祥瑞,善恶转化 + 宗教祥瑞,2,9|11,9,11,0.666667,1.0,21.53,宗教祥瑞:仙、庙、妖、类别先验:神怪戏、神,0,0,0,0,0,0,0,0,1,0,1,0
全量,02006034,邪魔侵正,神怪戏,亲属关系,家庭亲情,4,宗教祥瑞,T0411,家庭亲情|宗教祥瑞,家庭亲情 + 宗教祥瑞,2,4|11,4,11,0.8,0.333333,28.17,家庭亲情:父母、父、母、女、类别先验:家庭戏|宗教祥瑞:妖、仙、佛、神,0,0,0,1,0,0,0,0,0,0,1,0
全量,02006035,花魔寨,神怪戏,亲属关系,善恶转化,9,除暴侠义,T0609,除暴侠义|善恶转化,除暴侠义 + 善恶转化,2,6|9,6,9,1.0,0,24.38,家庭亲情:父、兄弟、女、类别先验:家庭戏、关系先验:亲属关系|除暴侠义:寨、虎、关系先验:同盟关系、英雄、关系先验:冲突关系|善恶转化:悟、关系先验:冲突关系、降、善、归|宗教祥瑞:妖、天官、仙、神,0,0,0,0,0,1,0,0,1,0,0,0
全量,02006036,救儒逃洞,神怪戏,婚恋关系,婚恋姻缘,3,家庭亲情|战争武略|善恶转化,T03040709,婚恋姻缘|家庭亲情|战争武略|善恶转化,婚恋姻缘 + 家庭亲情 + 战争武略 + 善恶转化,4,3|4|7|9,3,9,1.0,0,23.68,婚恋姻缘:郎、妻、夫妻、关系先验:婚恋关系、类别先验:家庭戏|家庭亲情:女、类别先验:家庭戏、兄弟、关系先验:亲属关系、子|战争武略:将、将军、关系先验:同盟关系、军、关|善恶转化:悟、降、投,0,0,1,1,0,0,1,0,1,0,0,0
全量,02006037,法场明冤,神怪戏,审判与恩怨关系,公案冤狱,5,战争武略|善恶转化,T050709,公案冤狱|战争武略|善恶转化,公案冤狱 + 战争武略 + 善恶转化,3,5|7|9,5,9,0,0,21.08,公案冤狱:法场、冤、类别先验:公案戏、关系先验:权力关系|战争武略:将军、将、军、关系先验:同盟关系、关系先验:权力关系,0,0,0,0,1,0,1,0,1,0,0,0
全量,02006038,莲花洞,神怪戏,冲突关系,宗教祥瑞,11,战争武略|善恶转化,T070911,战争武略|善恶转化|宗教祥瑞,战争武略 + 善恶转化 + 宗教祥瑞,3,7|9|11,7,11,0,0,32.67,家庭亲情:母、子、父、关系先验:亲属关系、母亲|战争武略:大战、将、战、关系先验:权力关系、阵|善恶转化:悟、类别先验:神怪戏、归、恶|宗教祥瑞:妖、仙、鬼、类别先验:神怪戏、神,0,0,0,0,0,0,1,0,1,0,1,0
全量,02006043,九节山,神怪戏,亲属关系,宗教祥瑞,11,家庭亲情|战争武略|善恶转化,T04070911,家庭亲情|战争武略|善恶转化|宗教祥瑞,家庭亲情 + 战争武略 + 善恶转化 + 宗教祥瑞,4,4|7|9|11,4,11,1.0,0,41.07,家庭亲情:子、父、父子、亲、关系先验:亲属关系|战争武略:兵、将、类别先验:历史戏、关系先验:冲突关系、城|善恶转化:悟、关系先验:冲突关系、改、悔、归|宗教祥瑞:妖、仙、神、佛、祥瑞,0,0,0,1,0,0,1,0,1,0,1,0
全量,02006044,五凤楼,家庭戏,权力关系,政治权力,2,公案冤狱|战争武略|文人世情,T02050712,政治权力|公案冤狱|战争武略|文人世情,政治权力 + 公案冤狱 + 战争武略 + 文人世情,4,2|5|7|12,2,12,1.0,0,22.39,政治权力:天子、关系先验:权力关系、类别先验:历史戏、王、朝廷|公案冤狱:法场、关系先验:权力关系|战争武略:将、兵、将军、类别先验:历史戏、关系先验:冲突关系|文人世情:花园、楼、书、园、士,0,1,0,0,1,0,1,0,0,0,0,1
全量,02006045,五凤楼,家庭戏,亲属关系,家庭亲情,4,政治权力|婚恋姻缘,T020304,政治权力|婚恋姻缘|家庭亲情,政治权力 + 婚恋姻缘 + 家庭亲情,3,2|3|4,2,4,0.666667,1.0,25.54,政治权力:宫、关系先验:权力关系、金殿、朝廷、王|婚恋姻缘:姻缘、婚姻、成亲、类别先验:家庭戏、配|家庭亲情:女、子、类别先验:家庭戏、父母、关系先验:亲属关系|文人世情:楼、状元、才、文、琴,0,1,1,1,0,0,0,0,0,0,0,0
全量,02006046,五凤楼,家庭戏,权力关系,忠义家国,1,政治权力|婚恋姻缘|家庭亲情,T01020304,忠义家国|政治权力|婚恋姻缘|家庭亲情,忠义家国 + 政治权力 + 婚恋姻缘 + 家庭亲情,4,1|2|3|4,1,4,1.0,0.0,24.52,忠义家国:尽忠、忠、忠义、关系先验:权力关系、义|政治权力:权臣、帝、关系先验:权力关系、臣、官|婚恋姻缘:夫人、夫妻、关系先验:婚恋关系、类别先验:家庭戏、郎|家庭亲情:子、类别先验:家庭戏、关系先验:亲属关系、儿、骨肉,1,1,1,1,0,0,0,0,0,0,0,0
全量,02006047,五凤楼,历史戏,权力关系,政治权力,2,家庭亲情,T0204,政治权力|家庭亲情,政治权力 + 家庭亲情,2,2|4,2,4,1.0,0,22.15,政治权力:宫廷、宫、臣、王、关系先验:权力关系,0,1,0,1,0,0,0,0,0,0,0,0
全量,02006048,五凤楼,历史戏,权力关系,政治权力,2,家庭亲情|文人世情,T020412,政治权力|家庭亲情|文人世情,政治权力 + 家庭亲情 + 文人世情,3,2|4|12,2,12,1.0,0,18.25,政治权力:王、宫、臣、帝、关系先验:权力关系|家庭亲情:类别先验:家庭戏、女、关系先验:亲属关系、母子、子,0,1,0,1,0,0,0,0,0,0,0,1
全量,02006049,五凤楼,神怪戏,审判与恩怨关系,公案冤狱,5,家庭亲情,T0405,家庭亲情|公案冤狱,家庭亲情 + 公案冤狱,2,4|5,4,5,1.0,0.0,20.1,公案冤狱:法场、类别先验:公案戏、冤、关系先验:权力关系、案,0,0,0,1,1,0,0,0,0,0,0,0
全量,02006052,黄草山,江湖戏,亲属关系,除暴侠义,6,家庭亲情|战争武略,T040607,家庭亲情|除暴侠义|战争武略,家庭亲情 + 除暴侠义 + 战争武略,3,4|6|7,4,7,0,0,24.02,忠义家国:义、类别先验:历史戏、关系先验:同盟关系、关系先验:权力关系|家庭亲情:兄弟、子|除暴侠义:山寨、寨、英雄、关系先验:同盟关系、强盗|战争武略:将军、将、军、类别先验:历史戏、兵,0,0,0,1,0,1,1,0,0,0,0,0
全量,02006056,醉写,历史戏,权力关系,政治权力,2,忠义家国|文人世情,T010212,忠义家国|政治权力|文人世情,忠义家国 + 政治权力 + 文人世情,3,1|2|12,1,12,1.0,0.0,32.0,忠义家国:忠、类别先验:历史戏、关系先验:权力关系|政治权力:金殿、太师、朝、臣、圣旨|文人世情:士、文、才、书、状元,1,1,0,0,0,0,0,0,0,0,0,1
全量,02006059,骂门,历史戏,权力关系,礼教品格,10,政治权力|文人世情,T021012,政治权力|礼教品格|文人世情,政治权力 + 礼教品格 + 文人世情,3,2|10|12,2,12,1.0,0.0,23.1,政治权力:天子、朝、宫、关系先验:权力关系、类别先验:历史戏|礼教品格:骂、节、关系先验:亲属关系、礼、教|文人世情:书、文、才、士、诗,0,1,0,0,0,0,0,0,0,1,0,1
全量,02006060,战国进表,历史戏,冲突关系,战争武略,7,政治权力,T0207,政治权力|战争武略,政治权力 + 战争武略,2,2|7,2,7,0.6,0.666667,22.73,政治权力:王、臣、金殿、君臣、关系先验:权力关系|战争武略:战、兵、将、类别先验:历史戏、关系先验:冲突关系,0,1,0,0,0,0,1,0,0,0,0,0
全量,02006062,渡银河,神怪戏,亲属关系,家庭亲情,4,政治权力|婚恋姻缘,T020304,政治权力|婚恋姻缘|家庭亲情,政治权力 + 婚恋姻缘 + 家庭亲情,3,2|3|4,2,4,1.0,0,20.21,政治权力:宫、关系先验:权力关系、天子、类别先验:历史戏、宫廷|婚恋姻缘:郎、情缘、关系先验:婚恋关系、夫妇、钗|家庭亲情:女、儿、关系先验:亲属关系、关系先验:婚恋关系、子,0,1,1,1,0,0,0,0,0,0,0,0
全量,02006064,贵寿图,神怪戏,权力关系,战争武略,7,政治权力|家庭亲情,T020407,政治权力|家庭亲情|战争武略,政治权力 + 家庭亲情 + 战争武略,3,2|4|7,2,7,0.533333,0.7,34.17,忠义家国:保国、朝纲、社稷、忠、类别先验:历史戏|政治权力:皇帝、帝、天子、关系先验:权力关系、金殿|家庭亲情:子、女、亲、关系先验:亲属关系、儿|战争武略:将军、军、将、战、兵,0,1,0,1,0,0,1,0,0,0,0,0
全量,02006069,祥梅寺,神怪戏,冲突关系,善恶转化,9,政治权力|战争武略|宗教祥瑞,T02070911,政治权力|战争武略|善恶转化|宗教祥瑞,政治权力 + 战争武略 + 善恶转化 + 宗教祥瑞,4,2|7|9|11,2,11,1.0,0,23.03,政治权力:天子、王、关系先验:权力关系、类别先验:历史戏、封侯|战争武略:将、兵、类别先验:历史戏、关系先验:冲突关系、关系先验:同盟关系|善恶转化:赦免、关系先验:冲突关系、归、投|宗教祥瑞:鬼、佛、神、梦、庙,0,1,0,0,0,0,1,0,1,0,1,0
全量,02006073,太平桥,历史戏,权力关系,战争武略,7,政治权力|礼教品格,T020710,政治权力|战争武略|礼教品格,政治权力 + 战争武略 + 礼教品格,3,2|7|10,2,10,0.466667,0.5,24.72,政治权力:王、宫、关系先验:权力关系、类别先验:历史戏、皇帝|家庭亲情:父子、女、关系先验:亲属关系、父、子|战争武略:将、战、军、城、兵|礼教品格:孝、节、关系先验:亲属关系,0,1,0,0,0,0,1,0,0,1,0,0
全量,02006074,太平桥,历史戏,权力关系,战争武略,7,政治权力|礼教品格,T020710,政治权力|战争武略|礼教品格,政治权力 + 战争武略 + 礼教品格,3,2|7|10,2,10,0.642857,0.47619,25.68,政治权力:王、宫、关系先验:权力关系、类别先验:历史戏、君臣|战争武略:将、军、战、城、将军|礼教品格:孝、节、关系先验:亲属关系、礼,0,1,0,0,0,0,1,0,0,1,0,0
全量,02007023,翠凤楼,江湖戏,亲属关系,家庭亲情,4,礼教品格|文人世情,T041012,家庭亲情|礼教品格|文人世情,家庭亲情 + 礼教品格 + 文人世情,3,4|10|12,4,12,1.0,0.0,35.97,家庭亲情:女、父子、子、亲、儿|礼教品格:礼、节、类别先验:家庭戏、关系先验:亲属关系、教|文人世情:赶考、楼、书、士、文,0,0,0,1,0,0,0,0,0,1,0,1
全量,02007027,廉锦枫,家庭戏,亲属关系,家庭亲情,4,礼教品格,T0410,家庭亲情|礼教品格,家庭亲情 + 礼教品格,2,4|10,4,10,1.0,0.0,34.34,家庭亲情:母亲、母、子、女、亲|礼教品格:孝、节、类别先验:家庭戏、教、关系先验:亲属关系,0,0,0,1,0,0,0,0,0,1,0,0
全量,02007028,目莲记,家庭戏,亲属关系,宗教祥瑞,11,家庭亲情,T0411,家庭亲情|宗教祥瑞,家庭亲情 + 宗教祥瑞,2,4|11,4,11,1.0,0.0,23.97,宗教祥瑞:目莲、佛、类别先验:神怪戏、神、神仙,0,0,0,1,0,0,0,0,0,0,1,0
